CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,OnlineSecurity,TechSupport,PaymentMethod,CallDuration,Complaints,RechargeFrequency,Churn,ChurnProbability,Segment
CUST-00650,Male,0,27,32.62,871.16,Month-to-Month,DSL,Yes,No,Bank Transfer,417.2,2,4,1,0.6674,At Risk
CUST-00651,Male,0,66,20.66,1328.19,Month-to-Month,DSL,No,No,Mailed Check,409.9,5,6,0,0.2067,Dormant
CUST-00652,Female,0,42,42.18,1734.35,Two Year,Fiber Optic,No,No,Credit Card,154.3,0,11,0,0.0518,Loyal
CUST-00653,Female,0,44,96.97,3946.15,Month-to-Month,Fiber Optic,No,No,Bank Transfer,319.3,1,7,0,0.1171,Loyal
CUST-00654,Female,0,20,42.48,757.55,Two Year,DSL,No,Yes,Bank Transfer,148.7,1,8,0,0.1687,Loyal
CUST-00655,Male,0,11,92.37,1010.04,One Year,DSL,No,No,Credit Card,542.5,0,2,1,0.6664,At Risk
CUST-00656,Male,0,65,43.69,2874.56,Two Year,DSL,No,No,Bank Transfer,214.3,0,5,0,0.0284,Loyal
CUST-00657,Male,0,13,58.32,665.45,Two Year,Fiber Optic,Yes,Yes,Bank Transfer,489.1,1,5,0,0.2353,Dormant
CUST-00658,Male,1,18,118.28,2016.98,One Year,DSL,No,No,Bank Transfer,245.0,0,2,1,0.3347,Dormant
CUST-00659,Female,1,14,42.97,541.27,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,465.3,1,3,0,0.2806,Dormant
CUST-00660,Female,0,19,56.39,946.72,Month-to-Month,DSL,Yes,No,Bank Transfer,155.9,3,6,0,0.3703,Dormant
CUST-00661,Male,0,15,48.71,728.36,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,465.3,3,7,0,0.5184,At Risk
CUST-00662,Female,0,1,29.18,27.94,Month-to-Month,DSL,Yes,Yes,Credit Card,132.3,1,4,1,0.5124,At Risk
CUST-00663,Female,0,51,67.97,3096.38,Two Year,No,No Internet Service,No Internet Service,Electronic Check,309.8,1,5,0,0.0366,Loyal
CUST-00664,Male,0,14,56.63,723.05,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,94.8,0,5,0,0.3215,Dormant
CUST-00665,Male,0,21,88.88,1947.36,Two Year,Fiber Optic,Yes,No,Electronic Check,330.9,1,2,0,0.2497,Dormant
CUST-00666,Male,0,3,101.39,310.17,One Year,No,No Internet Service,No Internet Service,Bank Transfer,497.8,3,3,0,0.3849,Dormant
CUST-00667,Male,0,1,73.51,75.42,Month-to-Month,DSL,Yes,No,Credit Card,460.7,0,6,0,0.2794,Dormant
CUST-00668,Male,0,6,21.28,120.27,Month-to-Month,DSL,Yes,No,Credit Card,58.9,1,8,1,0.7794,At Risk
CUST-00669,Male,0,29,81.13,2293.39,Month-to-Month,DSL,No,Yes,Bank Transfer,310.5,2,8,1,0.664,At Risk
CUST-00670,Male,0,2,23.65,43.77,Month-to-Month,DSL,No,No,Bank Transfer,515.8,0,4,1,0.6976,At Risk
CUST-00671,Male,1,57,80.87,3989.8,One Year,DSL,No,No,Mailed Check,400.6,2,3,0,0.2295,Dormant
CUST-00672,Female,0,5,87.87,408.69,Month-to-Month,Fiber Optic,No,No,Electronic Check,63.7,3,6,1,0.8688,At Risk
CUST-00673,Male,0,5,38.17,184.89,One Year,DSL,No,No,Electronic Check,215.6,2,6,1,0.8605,At Risk
CUST-00674,Female,0,4,101.57,368.67,Month-to-Month,Fiber Optic,No,No,Mailed Check,347.3,4,4,1,0.8881,At Risk
CUST-00675,Male,1,1,110.93,113.1,Two Year,DSL,Yes,No,Credit Card,128.4,0,3,0,0.2424,Dormant
CUST-00676,Female,0,35,100.93,3109.42,Two Year,Fiber Optic,Yes,No,Mailed Check,418.7,1,4,1,0.4919,Dormant
CUST-00677,Male,0,49,49.12,2222.58,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,391.9,1,2,1,0.5177,At Risk
CUST-00678,Male,0,22,77.84,1498.39,Month-to-Month,Fiber Optic,Yes,No,Credit Card,145.4,2,7,0,0.3915,Dormant
CUST-00679,Female,0,5,111.31,518.13,One Year,Fiber Optic,Yes,No,Mailed Check,343.7,1,5,1,0.621,At Risk
CUST-00680,Female,0,8,50.71,348.05,Two Year,Fiber Optic,Yes,Yes,Electronic Check,492.7,3,7,0,0.2735,Dormant
CUST-00681,Female,0,15,101.64,1379.02,Month-to-Month,Fiber Optic,No,No,Mailed Check,243.7,1,5,0,0.2339,Dormant
CUST-00682,Male,0,72,18.97,1270.43,Month-to-Month,DSL,No,Yes,Mailed Check,170.8,2,6,0,0.1483,Loyal
CUST-00683,Male,1,6,18.37,104.23,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,429.7,2,5,0,0.3893,Dormant
CUST-00684,Female,0,31,95.49,2838.05,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,70.4,4,5,1,0.8556,At Risk
CUST-00685,Female,0,13,95.67,1125.56,Month-to-Month,DSL,No,Yes,Bank Transfer,504.6,1,8,1,0.7416,At Risk
CUST-00686,Female,0,8,98.48,752.08,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,567.8,1,7,1,0.5534,At Risk
CUST-00687,Female,0,14,112.86,1503.88,One Year,No,No Internet Service,No Internet Service,Electronic Check,579.9,5,3,0,0.3362,Dormant
CUST-00688,Male,1,1,30.03,27.42,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,276.5,1,5,0,0.4264,Dormant
CUST-00689,Female,0,38,41.66,1608.47,Month-to-Month,DSL,No,Yes,Bank Transfer,385.2,1,6,0,0.1193,Loyal
CUST-00690,Male,0,6,110.18,634.06,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,518.7,2,5,1,0.8462,At Risk
CUST-00691,Male,0,31,36.08,1025.04,Two Year,DSL,No,Yes,Mailed Check,157.4,3,6,1,0.5644,At Risk
CUST-00692,Male,0,1,87.59,91.05,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,45.8,0,4,0,0.2584,Dormant
CUST-00693,Female,0,72,72.11,5290.68,Two Year,DSL,No,No,Mailed Check,249.2,0,4,0,0.0673,Loyal
CUST-00694,Male,0,5,26.49,138.61,One Year,Fiber Optic,No,No,Credit Card,319.15,2,7,1,0.7368,At Risk
CUST-00695,Male,0,51,47.1,2374.35,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,317.9,1,7,0,0.0472,Loyal
CUST-00696,Female,0,39,71.08,2566.0,Month-to-Month,DSL,Yes,Yes,Electronic Check,332.2,4,5,0,0.4353,Dormant
CUST-00697,Male,0,72,104.94,6846.75,One Year,No,No Internet Service,No Internet Service,Credit Card,424.1,1,8,0,0.0454,Loyal
CUST-00698,Female,0,15,90.17,1329.1,One Year,DSL,No,No,Electronic Check,357.5,4,7,0,0.2881,Dormant
CUST-00699,Male,1,31,81.43,2524.3300000000004,One Year,DSL,No,Yes,Electronic Check,61.1,2,6,0,0.2829,Dormant
CUST-00700,Male,0,11,68.6,735.99,Two Year,Fiber Optic,No,No,Credit Card,349.7,0,6,0,0.1295,Loyal
CUST-00701,Female,0,4,48.47,198.98,One Year,No,No Internet Service,No Internet Service,Electronic Check,319.15,0,6,0,0.1046,Loyal
CUST-00702,Male,0,14,30.16,386.7,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,395.7,1,6,1,0.5013,At Risk
CUST-00703,Male,0,4,59.73,222.53,Two Year,Fiber Optic,No,No,Mailed Check,445.2,3,5,0,0.3722,Dormant
CUST-00704,Male,0,72,20.91,1552.58,One Year,DSL,Yes,No,Electronic Check,326.4,2,4,0,0.4212,Dormant
CUST-00705,Male,1,2,39.53,79.17,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,543.0,3,5,1,0.7423,At Risk
CUST-00706,Female,0,21,62.11,1364.68,One Year,No,No Internet Service,No Internet Service,Mailed Check,294.6,1,6,0,0.0764,Loyal
CUST-00707,Male,1,23,60.7,1403.01,One Year,DSL,Yes,Yes,Bank Transfer,325.4,2,10,0,0.0793,Loyal
CUST-00708,Female,0,18,22.52,380.92,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,474.8,1,3,1,0.7093,At Risk
CUST-00709,Male,0,26,78.08,1941.19,Month-to-Month,Fiber Optic,No,Yes,Credit Card,504.9,3,4,1,0.7367,At Risk
CUST-00710,Female,1,2,74.07,152.6,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,399.6,1,3,0,0.3599,Dormant
CUST-00711,Female,0,19,25.97,473.86,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,102.0,3,7,1,0.7866,At Risk
CUST-00712,Female,1,8,114.2,823.23,Month-to-Month,DSL,Yes,Yes,Credit Card,219.2,1,3,0,0.326,Dormant
CUST-00713,Male,0,67,28.14,1766.83,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,319.15,0,4,0,0.0475,Loyal
CUST-00714,Male,1,34,105.19,3409.31,Month-to-Month,DSL,No,No,Electronic Check,198.4,1,5,1,0.3557,Dormant
CUST-00715,Male,0,72,18.03,1128.55,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,355.0,0,4,0,0.1866,Loyal
CUST-00716,Female,0,1,107.99,107.86,Two Year,Fiber Optic,Yes,Yes,Credit Card,489.0,0,3,0,0.1421,Loyal
CUST-00717,Female,0,8,20.01,139.57,Month-to-Month,DSL,No,Yes,Bank Transfer,363.8,1,3,1,0.4924,Dormant
CUST-00718,Female,0,5,95.3,443.61,Month-to-Month,Fiber Optic,Yes,Yes,Credit Card,52.7,0,6,1,0.6019,At Risk
CUST-00719,Male,0,1,54.89,55.49,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,177.7,1,6,1,0.5532,At Risk
CUST-00720,Female,0,6,93.3,528.18,Two Year,Fiber Optic,No,No,Electronic Check,359.5,2,5,1,0.8911,At Risk
CUST-00721,Female,0,27,58.98,1621.77,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,434.2,1,3,0,0.248,Dormant
CUST-00722,Male,0,6,25.23,139.02,Month-to-Month,DSL,No,No,Credit Card,523.9,0,4,0,0.4102,Dormant
CUST-00723,Male,0,17,96.29,1704.91,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,581.6,3,4,0,0.2915,Dormant
CUST-00724,Female,0,52,25.27,1171.98,Two Year,Fiber Optic,Yes,No,Mailed Check,538.3,8,6,1,0.6423,At Risk
CUST-00725,Female,0,28,112.06,2691.04,One Year,No,No Internet Service,No Internet Service,Bank Transfer,296.4,2,4,0,0.2727,Dormant
CUST-00726,Female,0,12,23.2,285.22,Month-to-Month,DSL,No,Yes,Electronic Check,319.15,2,4,1,0.6082,At Risk
CUST-00727,Male,0,11,66.89,736.11,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,167.1,3,5,0,0.5187,At Risk
CUST-00728,Female,0,14,91.75,1151.42,Month-to-Month,DSL,Yes,No,Bank Transfer,66.4,0,4,0,0.249,Dormant
CUST-00729,Male,0,4,58.11,243.35,Month-to-Month,DSL,Yes,No,Electronic Check,61.4,2,4,1,0.8309,At Risk
CUST-00730,Male,1,24,40.16,916.09,Two Year,Fiber Optic,No,No,Electronic Check,167.5,4,6,0,0.3754,Dormant
CUST-00731,Male,0,10,95.43,992.68,Month-to-Month,DSL,Yes,Yes,Mailed Check,51.4,3,7,0,0.381,Dormant
CUST-00732,Female,0,45,98.0,4193.94,One Year,DSL,Yes,Yes,Bank Transfer,514.7,4,5,1,0.7544,At Risk
CUST-00733,Female,0,33,112.11,3493.84,Month-to-Month,Fiber Optic,No,No,Electronic Check,309.3,1,4,0,0.2153,Dormant
CUST-00734,Female,0,22,56.37,1165.52,One Year,Fiber Optic,No,Yes,Electronic Check,492.2,2,11,0,0.1612,Loyal
CUST-00735,Male,0,10,69.64,638.58,Month-to-Month,Fiber Optic,No,No,Credit Card,565.7,4,6,1,0.7684,At Risk
CUST-00736,Female,0,5,55.04,263.29,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,596.5,1,2,1,0.6059,At Risk
CUST-00737,Male,0,35,44.22,1455.63,One Year,Fiber Optic,No,No,Electronic Check,564.2,0,8,0,0.1348,Loyal
CUST-00738,Female,0,15,94.61,1216.71,Month-to-Month,DSL,No,Yes,Electronic Check,438.4,2,4,1,0.7348,At Risk
CUST-00739,Male,0,6,52.64,284.92,One Year,DSL,Yes,Yes,Electronic Check,281.9,0,5,1,0.5134,At Risk
CUST-00740,Male,0,5,61.67,275.24,Two Year,Fiber Optic,No,Yes,Bank Transfer,370.9,1,5,1,0.5368,At Risk
CUST-00741,Male,1,4,59.17,242.24,Month-to-Month,DSL,No,Yes,Credit Card,495.4,2,7,0,0.3282,Dormant
CUST-00742,Male,0,36,90.69,3166.16,Two Year,No,No Internet Service,No Internet Service,Mailed Check,541.6,0,4,1,0.5282,At Risk
CUST-00743,Female,0,6,111.62,671.55,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,575.2,1,2,1,0.8104,At Risk
CUST-00744,Female,1,17,86.01,1462.17,Month-to-Month,DSL,No,Yes,Credit Card,446.4,2,5,1,0.5197,At Risk
CUST-00745,Male,0,14,66.1,905.79,One Year,Fiber Optic,Yes,Yes,Electronic Check,337.8,1,6,0,0.1659,Loyal
CUST-00746,Female,0,20,97.48,2040.3,One Year,No,No Internet Service,No Internet Service,Mailed Check,582.0,0,3,0,0.1519,Loyal
CUST-00747,Male,0,50,83.38,3803.6,Month-to-Month,DSL,Yes,No,Bank Transfer,319.15,5,5,1,0.7256,At Risk
CUST-00748,Female,1,48,24.18,1029.78,Two Year,DSL,No,Yes,Electronic Check,302.2,1,5,0,0.1015,Loyal
CUST-00749,Female,1,14,27.76,361.69,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,399.7,0,5,0,0.1043,Loyal
CUST-00750,Female,0,1,21.87,20.65,Month-to-Month,DSL,Yes,No,Bank Transfer,491.3,1,6,0,0.3235,Dormant
CUST-00751,Male,0,13,64.6,839.8,Two Year,DSL,No,Yes,Mailed Check,276.9,0,4,0,0.1367,Loyal
CUST-00752,Female,0,22,102.24,2163.78,One Year,DSL,No,No,Electronic Check,502.7,1,4,1,0.6824,At Risk
CUST-00753,Female,0,19,49.93,861.81,Two Year,Fiber Optic,No,No,Electronic Check,93.5,0,7,0,0.1484,Loyal
CUST-00754,Male,0,25,57.18,1427.39,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,304.3,0,7,0,0.1017,Loyal
CUST-00755,Male,1,4,110.77,421.44,Two Year,Fiber Optic,Yes,No,Electronic Check,305.1,5,6,0,0.7381,At Risk
CUST-00756,Female,0,24,103.36,2188.98,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,420.3,2,5,0,0.3074,Dormant
CUST-00757,Female,0,4,85.83,331.43,Two Year,Fiber Optic,No,No,Electronic Check,96.4,1,3,1,0.7258,At Risk
CUST-00758,Female,0,33,45.21,1540.09,One Year,No,No Internet Service,No Internet Service,Bank Transfer,88.8,0,6,0,0.0975,Loyal
CUST-00759,Female,0,9,29.94,274.45,Month-to-Month,Fiber Optic,No,No,Electronic Check,543.3,0,5,0,0.2768,Dormant
CUST-00760,Female,0,29,19.64,550.97,Month-to-Month,DSL,Yes,No,Bank Transfer,203.1,2,6,0,0.3455,Dormant
CUST-00761,Male,0,1,28.92,26.76,Two Year,No,No Internet Service,No Internet Service,Credit Card,216.3,1,4,0,0.256,Dormant
CUST-00762,Male,1,12,47.84,497.95,One Year,DSL,No,No,Credit Card,319.15,1,12,0,0.1756,Loyal
CUST-00763,Male,1,29,74.28,2033.34,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,266.5,4,5,1,0.6606,At Risk
CUST-00764,Female,0,6,24.53,147.24,Month-to-Month,DSL,No,No,Electronic Check,504.8,0,4,1,0.605,At Risk
CUST-00765,Male,1,38,31.9,1117.71,Two Year,Fiber Optic,Yes,Yes,Mailed Check,258.8,2,8,0,0.1753,Loyal
CUST-00766,Female,0,23,36.47,752.49,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,463.5,2,3,1,0.7047,At Risk
CUST-00767,Female,0,21,82.46,1794.48,Month-to-Month,Fiber Optic,No,No,Credit Card,329.4,0,5,0,0.1765,Loyal
CUST-00768,Female,0,10,80.81,819.66,Two Year,DSL,Yes,No,Bank Transfer,563.4,4,7,1,0.6265,At Risk
CUST-00769,Male,0,15,74.18,1087.84,Month-to-Month,DSL,Yes,No,Bank Transfer,216.6,0,3,0,0.269,Dormant
CUST-00770,Female,1,21,43.55,802.39,Month-to-Month,Fiber Optic,No,No,Bank Transfer,236.7,3,5,0,0.2582,Dormant
CUST-00771,Male,0,15,55.85,736.37,Month-to-Month,DSL,No,No,Bank Transfer,582.9,0,5,0,0.2891,Dormant
CUST-00772,Female,0,28,27.86,679.17,Two Year,Fiber Optic,No,Yes,Bank Transfer,450.4,0,4,0,0.0735,Loyal
CUST-00773,Male,0,13,41.1,520.01,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,470.4,4,3,0,0.5206,At Risk
CUST-00774,Male,0,5,109.57,478.33,One Year,DSL,Yes,Yes,Electronic Check,198.7,0,4,1,0.6379,At Risk
CUST-00775,Female,0,5,117.93,600.57,Two Year,Fiber Optic,No,No,Bank Transfer,333.3,0,2,0,0.2698,Dormant
CUST-00776,Male,0,1,84.06,88.14,Month-to-Month,Fiber Optic,Yes,No,Credit Card,208.7,3,4,1,0.8374,At Risk
CUST-00777,Male,0,8,111.52,823.7,Two Year,DSL,No,No,Mailed Check,178.1,3,5,1,0.7282,At Risk
CUST-00778,Female,0,33,83.56,2594.06,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,335.1,3,7,1,0.8292,At Risk
CUST-00779,Female,0,37,21.39,785.36,One Year,No,No Internet Service,No Internet Service,Electronic Check,593.0,1,4,0,0.1549,Loyal
CUST-00780,Female,0,5,119.67,620.75,Month-to-Month,DSL,Yes,Yes,Mailed Check,152.3,0,5,0,0.1987,Loyal
CUST-00781,Female,0,72,28.09,2080.77,One Year,DSL,No,No,Electronic Check,168.2,1,4,0,0.1251,Loyal
CUST-00782,Female,0,16,87.63,1207.92,Month-to-Month,Fiber Optic,No,No,Bank Transfer,168.6,1,1,1,0.6364,At Risk
CUST-00783,Male,0,59,43.79,2283.43,Month-to-Month,DSL,No,No,Mailed Check,481.3,2,10,1,0.3823,Dormant
CUST-00784,Male,0,29,57.98,1682.97,Two Year,DSL,Yes,No,Mailed Check,321.0,0,5,0,0.0841,Loyal
CUST-00785,Male,0,30,83.89,2485.94,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,249.3,0,7,0,0.2216,Dormant
CUST-00786,Female,1,2,62.52,109.62,Two Year,DSL,Yes,Yes,Bank Transfer,511.0,1,5,0,0.1489,Loyal
CUST-00787,Female,0,5,43.56,207.0,Month-to-Month,DSL,No,No,Electronic Check,199.6,1,6,0,0.405,Dormant
CUST-00788,Male,0,1,52.11,52.43,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,253.6,3,3,1,0.6742,At Risk
CUST-00789,Male,1,30,52.84,1416.78,Two Year,DSL,No,Yes,Mailed Check,72.0,2,5,0,0.2345,Dormant
CUST-00790,Female,0,10,115.85,1186.6,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,97.8,2,2,1,0.8161,At Risk
CUST-00791,Male,0,37,99.46,3167.0,Two Year,DSL,No,No,Electronic Check,107.9,1,4,0,0.3131,Dormant
CUST-00792,Female,0,9,64.77,586.68,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,227.8,1,3,0,0.4164,Dormant
CUST-00793,Female,1,41,38.38,1531.35,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,328.7,2,4,1,0.6811,At Risk
CUST-00794,Female,1,3,100.72,275.88,One Year,DSL,No,No,Bank Transfer,30.4,1,5,0,0.3288,Dormant
CUST-00795,Male,0,4,34.03,135.33,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,138.3,0,5,0,0.339,Dormant
CUST-00796,Female,0,10,39.47,397.25,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,130.1,3,5,1,0.6767,At Risk
CUST-00797,Female,0,12,55.33,688.38,One Year,DSL,No,Yes,Bank Transfer,174.4,1,3,1,0.5461,At Risk
CUST-00798,Female,1,10,107.8,995.59,Month-to-Month,Fiber Optic,No,No,Credit Card,124.7,1,5,1,0.7128,At Risk
CUST-00799,Female,1,34,31.44,1055.28,Month-to-Month,Fiber Optic,No,No,Credit Card,141.2,3,8,1,0.7227,At Risk
CUST-00800,Female,0,2,30.47,59.14,Two Year,Fiber Optic,Yes,No,Mailed Check,590.8,0,7,0,0.3224,Dormant
CUST-00801,Female,0,10,68.39,653.15,Two Year,Fiber Optic,No,No,Bank Transfer,369.0,4,3,0,0.3449,Dormant
CUST-00802,Male,0,43,46.19,2041.95,Month-to-Month,DSL,Yes,Yes,Electronic Check,464.7,0,3,0,0.2355,Dormant
CUST-00803,Female,0,1,76.01,64.66,One Year,DSL,Yes,Yes,Electronic Check,497.0,1,9,0,0.5864,At Risk
CUST-00804,Female,0,68,64.07,3949.06,One Year,Fiber Optic,No,Yes,Mailed Check,410.6,3,4,0,0.1609,Loyal
CUST-00805,Male,0,72,62.37,4300.49,One Year,No,No Internet Service,No Internet Service,Credit Card,431.3,3,3,0,0.1369,Loyal
CUST-00806,Female,0,2,29.42,52.11,Month-to-Month,DSL,Yes,No,Bank Transfer,390.4,2,2,1,0.9032,At Risk
CUST-00807,Female,0,8,32.39,267.3,Two Year,Fiber Optic,Yes,No,Bank Transfer,400.1,2,2,1,0.5043,At Risk
CUST-00808,Female,1,11,101.75,1096.33,Month-to-Month,DSL,No,Yes,Electronic Check,559.2,0,7,0,0.4331,Dormant
CUST-00809,Male,0,35,108.36,3586.19,One Year,Fiber Optic,Yes,No,Mailed Check,135.9,0,2,0,0.1652,Loyal
CUST-00810,Male,0,21,41.94,892.14,Two Year,Fiber Optic,No,No,Mailed Check,186.6,0,7,0,0.1009,Loyal
CUST-00811,Female,0,24,29.57,709.6800000000001,One Year,Fiber Optic,Yes,Yes,Bank Transfer,83.2,1,4,0,0.2022,Dormant
CUST-00812,Female,1,34,23.45,766.79,Two Year,No,No Internet Service,No Internet Service,Electronic Check,507.3,1,8,0,0.1265,Loyal
CUST-00813,Male,0,3,80.05,204.26,Month-to-Month,DSL,No,Yes,Mailed Check,285.8,1,12,0,0.3589,Dormant
CUST-00814,Female,0,42,90.97,3527.08,Month-to-Month,DSL,No,Yes,Credit Card,547.0,2,4,0,0.3915,Dormant
CUST-00815,Female,0,29,56.03,1426.24,Two Year,No,No Internet Service,No Internet Service,Credit Card,264.7,2,6,1,0.5255,At Risk
CUST-00816,Female,0,20,87.33,1725.53,Month-to-Month,DSL,No,No,Credit Card,282.3,2,7,0,0.4014,Dormant
CUST-00817,Female,0,52,90.72,4717.44,One Year,Fiber Optic,Yes,Yes,Mailed Check,285.6,4,7,0,0.5521,At Risk
CUST-00818,Male,0,28,113.4,2890.55,Month-to-Month,Fiber Optic,No,No,Credit Card,379.1,2,6,1,0.8455,At Risk
CUST-00819,Male,1,5,24.62,116.15,Two Year,Fiber Optic,Yes,No,Credit Card,466.7,0,8,1,0.5755,At Risk
CUST-00820,Male,0,13,37.61,436.09,One Year,DSL,No,No,Credit Card,230.2,1,4,0,0.1444,Loyal
CUST-00821,Female,1,16,24.99,413.84,Month-to-Month,DSL,No,Yes,Credit Card,389.2,1,4,0,0.3231,Dormant
CUST-00822,Male,0,1,106.54,91.71,Month-to-Month,Fiber Optic,Yes,No,Credit Card,146.3,2,3,1,0.8563,At Risk
CUST-00823,Male,0,72,98.84,7280.75,One Year,DSL,Yes,No,Electronic Check,345.8,3,3,0,0.1853,Loyal
CUST-00824,Male,0,3,76.61,218.86,Month-to-Month,Fiber Optic,No,No,Electronic Check,341.6,2,6,1,0.8545,At Risk
CUST-00825,Female,0,28,26.53,723.37,One Year,Fiber Optic,Yes,No,Bank Transfer,536.6,1,5,0,0.1425,Loyal
CUST-00826,Female,0,16,45.88,668.4,One Year,Fiber Optic,No,Yes,Bank Transfer,540.6,3,8,1,0.5178,At Risk
CUST-00827,Male,0,1,48.37,50.47,Month-to-Month,DSL,Yes,No,Electronic Check,307.7,0,7,1,0.7523,At Risk
CUST-00828,Male,0,62,75.2,4225.86,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,44.0,4,5,1,0.6759,At Risk
CUST-00829,Female,0,45,44.32,1930.13,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,511.4,2,5,0,0.4997,Dormant
CUST-00830,Male,0,17,25.44,453.53,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,30.4,0,5,0,0.2544,Dormant
CUST-00831,Male,1,6,92.54,569.8,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,302.6,2,4,1,0.7674,At Risk
CUST-00832,Male,0,3,48.51,145.53,One Year,Fiber Optic,No,Yes,Electronic Check,41.3,1,2,0,0.3818,Dormant
CUST-00833,Male,0,10,64.14,672.24,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,231.0,3,1,0,0.351,Dormant
CUST-00834,Male,0,7,31.02,215.03,Month-to-Month,DSL,Yes,Yes,Credit Card,393.0,2,4,0,0.5157,At Risk
CUST-00835,Male,0,16,99.86,1424.79,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,241.6,1,5,1,0.4747,Dormant
CUST-00836,Male,0,72,75.68,5073.63,Month-to-Month,DSL,Yes,No,Bank Transfer,319.15,3,2,0,0.2801,Dormant
CUST-00837,Female,1,20,109.96,2016.44,Two Year,No,No Internet Service,No Internet Service,Electronic Check,395.2,1,4,1,0.5037,At Risk
CUST-00838,Male,0,52,68.54,3274.69,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,398.5,1,5,0,0.0862,Loyal
CUST-00839,Female,0,25,114.03,2856.71,One Year,DSL,No,No,Credit Card,243.4,4,6,1,0.7837,At Risk
CUST-00840,Female,0,15,108.97,1580.37,Month-to-Month,Fiber Optic,No,No,Bank Transfer,52.0,0,7,0,0.2455,Dormant
CUST-00841,Male,0,46,76.8,3029.79,Two Year,Fiber Optic,Yes,No,Electronic Check,450.8,5,9,1,0.3034,Dormant
CUST-00842,Female,0,15,113.26,1742.2,One Year,DSL,Yes,Yes,Credit Card,438.3,4,5,1,0.8488,At Risk
CUST-00843,Male,0,48,50.96,2224.37,Two Year,Fiber Optic,No,No,Credit Card,332.2,1,3,0,0.0513,Loyal
CUST-00844,Female,0,8,55.3,464.26,Month-to-Month,DSL,Yes,Yes,Electronic Check,267.3,2,5,1,0.6368,At Risk
CUST-00845,Male,1,3,22.64,70.69,One Year,No,No Internet Service,No Internet Service,Electronic Check,336.8,2,5,0,0.5565,At Risk
CUST-00846,Male,0,46,78.1,3729.5,Two Year,DSL,No,Yes,Electronic Check,455.7,0,3,0,0.0554,Loyal
CUST-00847,Male,0,21,91.64,1947.97,One Year,Fiber Optic,No,No,Electronic Check,436.3,0,6,0,0.0929,Loyal
CUST-00848,Female,0,52,96.9,4505.31,Month-to-Month,DSL,No,No,Credit Card,405.1,1,5,0,0.1934,Loyal
CUST-00849,Female,0,66,33.28,2100.99,Two Year,DSL,Yes,No,Credit Card,545.2,2,12,1,0.4963,Dormant
CUST-00850,Female,0,1,63.3,56.64,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,377.6,0,4,0,0.2508,Dormant
CUST-00851,Male,0,16,36.04,520.09,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,38.3,4,3,1,0.7505,At Risk
CUST-00852,Female,1,11,85.54,914.77,Month-to-Month,DSL,No,Yes,Bank Transfer,382.3,1,6,1,0.6462,At Risk
